Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,11.856650000000002,4.912517767567535,41.43259493674465,
2,Glca-Sp8,15.586200000000002,9.686106941043622,62.14540388961788,
3,Mana-Sp8,21.889225,8.804808693880503,40.22439667864213,
4,GalNAca-Sp8,21.446649999999998,20.223866380508625,94.29848661916256,
5,GalNAca-Sp15,13.056149999999995,5.062512986320797,38.77492971757217,
6,Fuca-Sp8,9.916799999999999,3.9166035906977688,39.49463123888522,
7,Fuca-Sp9,8.995575,4.277945886657129,47.55611382993448,
8,Rhaa-Sp8,12.390899999999998,12.052346063457247,97.26772117810044,
9,Neu5Aca-Sp8,23.166725,24.004577035414876,103.61661838440641,
10,Neu5Aca-Sp11,9.911850000000015,21.26916572215923,214.58320820189164,
11,Neu5Acb-Sp8,-2.386075,8.547368196263681,-358.2187565882749,
12,Galb-Sp8,13.201274999999995,7.404702127871198,56.090810379082335,
13,Glcb-Sp8,14.788900000000005,12.980429454888357,87.77143299967105,
14,Manb-Sp8,-7.163725000000001,2.2012280229832295,-30.72742215793081,
15,GalNAcb-Sp8,20.020025000000008,5.951665823602105,29.72856339391236,
16,GlcNAcb-Sp0,49.846074999999985,22.01146898314228,44.15888108169457,
17,GlcNAcb-Sp8,21.38775,18.59662529430183,86.94989091560277,
18,GlcN(Gc)b-Sp8,26.86585000000001,46.50036569680571,173.0835454556833,
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,17.4414,32.86265924896118,188.4175539174675,
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,9.71335,11.607070445637863,119.49605898724809,
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,16.479274999999994,22.47039114099189,136.3554594543261,
22,6S(3S)Galb1-4(6S)GlcNAcb-Sp0,2.15475,3.968697941390856,184.18368448269433,
23,6S(3S)Galb1-4GlcNAcb-Sp0,0.15237499999999926,6.063776369763318,3979.508692215486,
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,34.55007499999999,11.305417679553788,32.72183252729203,
25,(3S)Galb1-4Glcb-Sp8,21.182550000000006,9.855176140316628,46.524975228745475,
26,(3S)Galb1-4(6S)Glcb-Sp0,3.7947750000000013,5.154687252960492,135.836439656119,
27,(3S)Galb1-4(6S)Glcb-Sp8,8.387899999999995,10.97297885899721,130.81914256246756,
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,4.53,12.400834584010866,273.7491078148094,
29,(3S)Galb1-3GalNAca-Sp8,8.300875,3.122053311924694,37.61113511436678,
30,(3S)Galb1-3GlcNAcb-Sp0,23.281975,18.76664312361609,80.60588985090867,
31,(3S)Galb1-3GlcNAcb-Sp8,11.07885,6.229603766158275,56.22969682014176,
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,19.386349999999997,3.240479413605358,16.71526312898178,
33,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,6.361525,9.27478940834598,145.7950634218364,
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,10.479699999999994,20.806320907839524,198.5392798251814,
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,2.963625000000002,2.4028013295249067,81.07642935678113,
36,(3S)Galb1-4GlcNAcb-Sp0,1.9175250000000013,5.017967973443033,261.6898331673918,
37,(3S)Galb1-4GlcNAcb-Sp8,11.427100000000003,9.061563335686984,79.29888891920943,
38,(3S)Galb-Sp8,-1.8440750000000037,12.09470075897567,-655.8681593197481,
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,6.5535,8.370103668812394,127.71959516002738,
40,(4S)Galb1-4GlcNAcb-Sp8,8.502275000000001,8.711005976875843,102.45500147755561,
41,(6P)Mana-Sp8,4.923949999999998,13.692304019533493,278.07561042523787,
42,(6S)Galb1-4Glcb-Sp0,18.79185000000001,29.857797177231067,158.8869492744517,
43,(6S)Galb1-4Glcb-Sp8,-2.3782999999999976,5.2755298470074905,-221.81936034173552,
44,(6S)Galb1-4GlcNAcb-Sp8,1.0992500000000005,3.7581106578527836,341.87952311601384,
45,(6S)Galb1-4(6S)Glcb-Sp8,30.176799999999957,23.35746281783778,77.40205329205818,
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,0.6982000000000035,3.728108076044288,533.9599077691591,
47,(6S)GlcNAcb-Sp8,6.570100000000002,2.1724045126694613,33.06501442397316,
48,"Neu5,9Ac2a-Sp8",3.6449499999999997,7.7348643817027165,212.20769507682456,
49,"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",8.830075000000003,7.549954460072363,85.50272177838083,
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,19.707225,13.55792877086442,68.79674216367053,
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,41.77142500000001,12.296005259534486,29.43640361690913,
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,20.202175000000004,10.4420700551104,51.68785071464037,
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,21.115375,18.32292020128054,86.77525358313805,
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1.900249999999998,5.241345154633493,275.82397866772783,
55,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-3.698575,1.4371972060808742,-38.8581333643599,
56,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,4.043249999999997,7.833538606317498,193.74361234940963,
