Chart Number,Structure,RFU,StDev,SEM,CV
1,Gala-Sp8,13.041649999999999,6.079642661374104,46.61712790462943,
2,Glca-Sp8,32.757825,15.574285081585648,47.54370927125244,
3,Mana-Sp8,76.56685000000002,21.76556792635249,28.426881772402133,
4,GalNAca-Sp8,35.300650000000005,9.984065806573978,28.282951748973396,
5,GalNAca-Sp15,26.288975000000008,13.859462708531185,52.71967700730508,
6,Fuca-Sp8,13.641724999999997,16.803742084899827,123.17901207435153,
7,Fuca-Sp9,18.182149999999996,12.138100734601496,66.7583357006817,
8,Rhaa-Sp8,7.613524999999999,14.517457869148442,190.6798476283777,
9,Neu5Aca-Sp8,67.00955,40.23592467041528,60.045060249494696,
10,Neu5Aca-Sp11,39.59439999999999,14.59107610767626,36.851363090932715,
11,Neu5Acb-Sp8,23.606475000000007,9.05586116110261,38.36176795181241,
12,Galb-Sp8,42.220950000000016,22.663947445153212,53.67938770954515,
13,Glcb-Sp8,17.80375,5.8546140575902985,32.88416236798595,
14,Manb-Sp8,18.788725,8.299610180153035,44.17335492511086,
15,GalNAcb-Sp8,27.086125,21.40657584067336,79.03151831675206,
16,GlcNAcb-Sp0,48.258275,17.44575880921116,36.15081311798062,
17,GlcNAcb-Sp8,26.592024999999996,26.12609655272867,98.24786398451668,
18,GlcN(Gc)b-Sp8,25.523475000000005,10.952872808955942,42.912937242894785,
19,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,10.04565,11.51267254362195,114.60356018397964,
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,34.5331,16.311787159188505,47.23522405804433,
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,11.970999999999998,19.52387842651488,163.09312861511054,
22,6S(3S)Galb1-4(6S)GlcNAcb-Sp0,10.100399999999997,12.379499994749377,122.56445284097046,
23,6S(3S)Galb1-4GlcNAcb-Sp0,0.8000750000000032,6.206045247109206,775.6829356134339,
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,16.41715,5.9001695978448785,35.93906127339324,
25,(3S)Galb1-4Glcb-Sp8,9.377474999999999,13.97931101172372,149.07329544172308,
26,(3S)Galb1-4(6S)Glcb-Sp0,15.125150000000001,3.6036002936877694,23.825220204016283,
27,(3S)Galb1-4(6S)Glcb-Sp8,13.847525000000001,13.22649216443397,95.51520697333257,
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,16.5253,15.7412472421978,95.25544009608176,
29,(3S)Galb1-3GalNAca-Sp8,12.882675,7.411919537418541,57.534010113726694,
30,(3S)Galb1-3GlcNAcb-Sp0,30.601925000000005,18.36163859833412,60.001580287299305,
31,(3S)Galb1-3GlcNAcb-Sp8,5.4863,3.6664545744719947,66.82927609631254,
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,28.128175000000002,14.380853437904854,51.12615176030742,
33,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,10.246099999999998,12.579899350683744,122.77744069142157,
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,7.821875,10.67379825222337,136.46086459095,
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,13.6858,9.980585323182874,72.92657589021375,
36,(3S)Galb1-4GlcNAcb-Sp0,19.115449999999996,10.191454279771222,53.31527261859503,
37,(3S)Galb1-4GlcNAcb-Sp8,22.830699999999993,19.850962924922992,86.94855140194124,
38,(3S)Galb-Sp8,7.901975,3.430379088259279,43.41166718775089,
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,6.360249999999999,2.744712592725627,43.154162064787194,
40,(4S)Galb1-4GlcNAcb-Sp8,17.716625,13.102385384953136,73.95531250987779,
41,(6P)Mana-Sp8,22.09125,14.528396598500949,65.76538945736864,
42,(6S)Galb1-4Glcb-Sp0,21.19495,22.91384194098988,108.10991269613697,
43,(6S)Galb1-4Glcb-Sp8,11.529175000000002,8.082345354072675,70.10341463350738,
44,(6S)Galb1-4GlcNAcb-Sp8,3.973949999999996,3.3988719800349463,85.52880584896513,
45,(6S)Galb1-4(6S)Glcb-Sp8,5.98155,3.139187644917077,52.48117369105126,
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,7.719275000000003,5.184279994608703,67.16019308301235,
47,(6S)GlcNAcb-Sp8,27.32145,18.598197009477385,68.07177880192079,
48,"Neu5,9Ac2a-Sp8",9.524725,2.243976208095786,23.55948552945923,
49,"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0.5805999999999969,5.000431449385141,861.2524025809797,
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,12.255025000000003,6.760051172081945,55.161463743092675,
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,12.030700000000001,9.7670327152109,81.18424293857298,
52,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,7.197374999999996,6.439321068961128,89.46763325463981,
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,16.062775,11.893626734341098,74.04465750370717,
54,Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,2.0722250000000013,6.06908252394874,292.87758442971864,
55,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,13.918675000000002,12.462061136739505,89.53482380139994,
56,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,7.732950000000002,13.573647459814678,175.53000420039794,
57,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Man-a1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,13.102199999999998,7.924466483408621,60.48195328577355,
58,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,18.40515,7.854422743270201,42.67513572706662,
59,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,41.621875,30.021368701684782,72.12882336916533,
60,Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9,10651.4796,730.9339588296823,6.862276287227573,
61,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,7.114775000000002,8.733543324972214,122.75220685084507,
62,Fuca1-2Galb1-3GalNAca-Sp8,4720.2503,364.6990921013587,7.726265958848807,
63,Fuca1-2Galb1-3GalNAca-Sp14,3027.9986249999993,388.6570783035119,12.835444345801578,
64,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,1398.7637249999998,112.2753001926479,8.026752351806087,
65,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp9,3238.95365,134.23168792706014,4.144291719860213,
66,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8,52.89065000000001,12.562509153429495,23.751852460556815,
67,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,29.163600000000002,21.075608773334796,72.26682842082182,
68,Fuca1-2Galb1-3GlcNAcb-Sp0,45.92487500000003,23.29400653449649,50.72198135432372,
69,Fuca1-2Galb1-3GlcNAcb-Sp8,63.04867499999998,24.95811895120506,39.585477333512664,
