Chart Number,Structure,RFU,StDev,SEM,CV
1,Galα-Sp8,0.15432500000000005,3.6357002034225356,1.8178501017112678,2355.872479133345
2,Glcα-Sp8,4.924324999999999,0.8331778976705265,0.41658894883526326,16.91963665417142
3,Manα-Sp8,0.4120500000000007,2.407982132408794,1.203991066204397,584.3907614145833
4,GalNAcα-Sp8,-0.5569000000000006,5.308934004110428,2.654467002055214,-953.301132000435
5,GalNAcα-Sp15,1.923375,2.6780666513674882,1.3390333256837441,139.23788399908952
6,Fucα-Sp8,135.45337500000002,40.05149512659706,20.02574756329853,29.568473378088257
7,Fucα-Sp9,110.763125,18.36302234698398,9.18151117349199,16.57864234778856
8,Rhaα-Sp8,1.4483500000000005,2.8068246358949223,1.4034123179474611,193.79463775295483
9,Neu5Acα-Sp8,3.642925,1.4345672085452574,0.7172836042726287,39.37954277250444
10,Neu5Acα-Sp11,-3.557525,2.3887921848708378,1.1943960924354189,-67.1475867315293
11,Neu5Acβ-Sp8,4.589174999999999,4.520195921546615,2.2600979607733076,98.49691767140317
12,Galβ-Sp8,5.604400000000001,4.84026330757601,2.420131653788005,86.36541480936424
13,Glcβ-Sp8,4.1658,3.0725083509514914,1.5362541754757457,73.75554157548349
14,Manβ-Sp8,2.182150000000001,1.8954549313203573,0.9477274656601786,86.86180745229963
15,GalNAcβ-Sp8,1.4430749999999994,1.7276098544424494,0.8638049272212247,119.7172603255167
16,GlcNAcβ-Sp0,-0.24760000000000026,1.794454284733938,0.897227142366969,-724.7392103125751
17,GlcNAcβ-Sp8,0.44319999999999915,0.9506703985434,0.4753351992717,214.5014437146665
18,GlcN(Gc)β-Sp8,4.385675000000002,3.4858241582873912,1.7429120791436956,79.48204457209872
19,Galβ1-4GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)GalNAcα-Sp8,-2.5736250000000007,0.8000084306847449,0.40000421534237246,-31.08488729650764
20,GlcNAcβ1-3(GlcNAcβ1-4)(GlcNAcβ1-6)GlcNAc-Sp8,1.52,0.7758185784490258,0.3879092892245129,51.04069595059381
21,[3OSO3][6OSO3]Galβ1-4[6OSO3]GlcNAcβ-Sp0,2.326324999999999,2.3314999583601375,1.1657499791800687,100.22245208043323
