glycan,binding,rfu
Gala-Sp8,0,26.749175000000005
Mana-Sp8,1,2659.68845
GalNAca-Sp8,0,18.08385
GalNAca-Sp15,0,72.89037499999998
Fuca-Sp9,0,30.29095
Neu5Aca-Sp8,0,33.65304999999999
Neu5Acb-Sp8,0,9.5247
Galb-Sp8,0,59.971
Glcb-Sp8,0,40.776675
Manb-Sp8,0,36.732375
GalNAcb-Sp8,0,16.296574999999994
GlcNAcb-Sp0,0,48.047700000000006
GlcNAcb-Sp8,0,24.928
GlcN(Gc)b-Sp8,0,37.30970000000001
6S(3S)Galb1-4(6S)GlcNAcb-Sp0,0,11.893250000000082
6S(3S)Galb1-4GlcNAcb-Sp0,0,13.449525000000005
(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,0,99.90095
(3S)Galb1-4Glcb-Sp8,0,29.366575
(3S)Galb1-4(6S)Glcb-Sp0,0,19.146624999999997
(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,8.645375000000005
(3S)Galb1-3GlcNAcb-Sp0,0,17.978125
(3S)Galb1-3GlcNAcb-Sp8,0,9.106375
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,0,9.413325000000002
(3S)Galb1-4(6S)GlcNAcb-Sp8,0,23.34542499999999
(3S)Galb1-4GlcNAcb-Sp0,0,10.507925
(3S)Galb1-4GlcNAcb-Sp8,0,7.006075000000001
(3S)Galb-Sp8,0,26.38325
(4S)Galb1-4GlcNAcb-Sp8,0,7.624900000000001
(6P)Mana-Sp8,0,21.547424999999997
(6S)Galb1-4Glcb-Sp0,0,31.955575
(6S)Galb1-4Glcb-Sp8,0,17.217125000000006
(6S)Galb1-4GlcNAcb-Sp8,0,11.735374999999998
(6S)Galb1-4(6S)Glcb-Sp8,0,33.720074999999994
Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,0,3.434199999999999
(6S)GlcNAcb-Sp8,0,7.808999999999998
"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0,12.9106
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,25022.242125000004
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,1,30942.626575
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,20605.969575000006
Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,22691.29785
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,1,32517.48195
Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,0,70.55587500000001
Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9,0,16.469025000000002
Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,9.59015
Fuca1-2Galb1-3GalNAca-Sp8,0,2.7295499999999984
