glycan,binding,rfu
Gala-Sp8,0,28.8786
Glca-Sp8,0,21.869325000000003
Mana-Sp8,0,35.24254999999999
GalNAca-Sp8,1,158.3075
GalNAca-Sp15,0,22.05425
Fuca-Sp9,1,400.6035250000001
Rhaa-Sp8,0,4.7477499999999955
Neu5Aca-Sp8,0,3.938125
Neu5Acb-Sp8,0,-5.820600000000003
Galb-Sp8,0,2.99495
Glcb-Sp8,0,9.676550000000002
Manb-Sp8,0,4.309799999999999
GalNAcb-Sp8,0,11.515625
GlcNAcb-Sp0,0,-13.83125
GlcNAcb-Sp8,0,7.257624999999997
GlcN(Gc)b-Sp8,0,-2.474499999999999
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,0,16.140625
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,0,-31.43129999999999
GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,0,4.3671249999999935
6S(3S)Galb1-4(6S)GlcNAcb-Sp0,0,-21.226675
6S(3S)Galb1-4GlcNAcb-Sp0,0,-16.221700000000002
(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,1,130.444775
(3S)Galb1-4Glcb-Sp8,0,-3.1738500000000016
(3S)Galb1-4(6S)Glcb-Sp0,0,3.872325
(3S)Galb1-4(6S)Glcb-Sp8,0,11.355725000000007
(3S)Galb1-3GalNAca-Sp8,0,-4.1796000000000015
(3S)Galb1-3GlcNAcb-Sp0,0,-4.07945
(3S)Galb1-3GlcNAcb-Sp8,0,-5.821075
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0,0,4.917724999999994
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,0,-4.592974999999996
(3S)Galb1-4(6S)GlcNAcb-Sp0,0,0.059900000000002514
(3S)Galb1-4(6S)GlcNAcb-Sp8,0,-14.334575
(3S)Galb1-4GlcNAcb-Sp0,0,-11.996575000000002
(3S)Galb1-4GlcNAcb-Sp8,0,-3.455625
(3S)Galb-Sp8,0,-7.98535
(6S)(4S)Galb1-4GlcNAcb-Sp0,0,2.341775000000002
(4S)Galb1-4GlcNAcb-Sp8,0,-12.13235
(6P)Mana-Sp8,0,14.828574999999995
(6S)Galb1-4Glcb-Sp8,0,5.718849999999996
(6S)Galb1-4(6S)Glcb-Sp8,0,-2.76
Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,0,-13.677675000000004
(6S)GlcNAcb-Sp8,0,-1.3509750000000018
"Neu5,9Ac2a-Sp8",0,-26.79725
"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0,-4.4259
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,-2.44375
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,-1.8275749999999995
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,-0.3642999999999965
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,-5.6590000000000025
Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,7.4266
