glycan,binding,rfu
Gala-Sp8,0,9.626024999999998
Glca-Sp8,0,15.893175000000005
Mana-Sp8,0,11.487849999999998
GalNAca-Sp8,0,10.904699999999998
Fuca-Sp8,0,3.330525
Fuca-Sp9,0,9.749550000000003
Rhaa-Sp8,0,12.726425
Neu5Aca-Sp8,0,11.522749999999998
Neu5Aca-Sp11,0,6.741300000000002
Neu5Acb-Sp8,1,69.58587499999997
Galb-Sp8,0,4.167925
Glcb-Sp8,0,0.05607499999999988
Manb-Sp8,0,7.790925
GalNAcb-Sp8,0,4.020625
GlcNAcb-Sp0,0,7.310200000000003
GlcNAcb-Sp8,0,1.4314000000000018
GlcN(Gc)b-Sp8,0,4.115924999999999
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,0,7.317725
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,0,7.03745
6S(3S)Galb1-4(6S)GlcNAcb-Sp0,0,11.894775
6S(3S)Galb1-4GlcNAcb-Sp0,0,18.780825
(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,0,4.50835
(3S)Galb1-4Glcb-Sp8,0,10.71975
(3S)Galb1-4(6S)Glcb-Sp0,0,0.4877250000000002
(3S)Galb1-4(6S)Glcb-Sp8,0,8.472175
(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,18.90925
(3S)Galb1-3GlcNAcb-Sp0,0,12.36855
(3S)Galb1-3GlcNAcb-Sp8,0,9.448675
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0,0,7.016624999999998
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,0,10.724375
(3S)Galb1-4(6S)GlcNAcb-Sp0,0,0.675
(3S)Galb1-4(6S)GlcNAcb-Sp8,0,7.9304000000000014
(3S)Galb1-4GlcNAcb-Sp0,0,10.239875
(3S)Galb1-4GlcNAcb-Sp8,0,6.908974999999999
(3S)Galb-Sp8,0,12.750500000000002
(6S)(4S)Galb1-4GlcNAcb-Sp0,0,6.547675
(4S)Galb1-4GlcNAcb-Sp8,0,0.8721000000000014
(6S)Galb1-4Glcb-Sp0,0,3.5055749999999994
(6S)Galb1-4GlcNAcb-Sp8,0,7.047125000000001
(6S)Galb1-4(6S)Glcb-Sp8,0,8.51825
Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,0,6.620625
(6S)GlcNAcb-Sp8,0,16.263325000000002
"Neu5,9Ac2a-Sp8",0,5.239375
"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0,10.67375
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,0.5641000000000003
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,8.2481
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,9.6465
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,5.434025000000001
Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,-0.9241500000000004
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,12.6595
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,0,10.592550000000003
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,0,8.055125
Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,0,2.5382249999999993
Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9,0,7.30665
Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,14.4791
Fuca1-2Galb1-3GalNAca-Sp8,0,0.1485000000000003
Fuca1-2Galb1-3GalNAca-Sp14,0,8.379774999999999
Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,4.9012
Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8,0,14.673849999999998
Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,0,3.068599999999998
Fuca1-2Galb1-3GlcNAcb-Sp0,0,4.568125
Fuca1-2Galb1-3GlcNAcb-Sp8,0,2.271324999999999
Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,8.920274999999998
Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,4.428025
Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,7.244649999999997
Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,8.10335
Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,3.00835
Fuca1-2Galb1-4GlcNAcb-Sp0,0,-1.7230499999999993
Fuca1-2Galb1-4GlcNAcb-Sp8,0,4.122425
Fuca1-2Galb1-4Glcb-Sp0,0,-1.7558000000000002
Fuca1-2Galb-Sp8,0,4.607025
Fuca1-4GlcNAcb-Sp8,0,8.108150000000002
Fucb1-3GlcNAcb-Sp8,0,7.019800000000001
GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,0,4.147675
GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,9.812325
(3S)Galb1-4(Fuca1-3)Glcb-Sp0,0,0.5281750000000005
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,0,5.093974999999999
GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,0,4.540800000000001
GalNAca1-3(Fuca1-2)Galb-Sp8,0,3.82685
GalNAca1-3(Fuca1-2)Galb-Sp18,0,8.758049999999999
GalNAca1-3GalNAcb-Sp8,0,2.4133750000000003
GalNAca1-3Galb-Sp8,0,4.89395
GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,7.397324999999999
GalNAcb1-3GalNAca-Sp8,0,7.2281749999999985
GalNAcb1-3(Fuca1-2)Galb-Sp8,0,1.3123249999999995
GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,0,10.3243
GalNAcb1-4GlcNAcb-Sp0,0,11.3448
GalNAcb1-4GlcNAcb-Sp8,0,7.076675
Gala1-2Galb-Sp8,0,6.068674999999998
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,1.6305749999999986
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,4.2443
Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,0,3.3843249999999987
Gala1-3(Fuca1-2)Galb1-4Glcb-Sp0,0,8.57
Gala1-3(Fuca1-2)Galb-Sp8,0,5.420650000000001
