glycan,binding,rfu
Gala-Sp8,0,3.5049499999999987
Glca-Sp8,0,8.910175000000002
Mana-Sp8,0,7.371949999999996
GalNAca-Sp8,1,29269.375925
GalNAca-Sp15,1,8038.15855
Fuca-Sp8,0,12.229499999999998
Rhaa-Sp8,0,3.3515750000000004
Neu5Aca-Sp8,0,-8.43995
Neu5Aca-Sp11,0,8.008875000000002
Galb-Sp8,0,7.875975
Glcb-Sp8,0,5.12135
Manb-Sp8,0,4.537075
GalNAcb-Sp8,1,17331.102899999998
GlcNAcb-Sp8,0,16.592150000000004
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAca-Sp8,0,3.999449999999999
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,0,8.149125000000002
GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,0,2.404924999999998
6S(3S)Galb1-4(6S)GlcNAcb-Sp0,0,-2.9011750000000016
6S(3S)Galb1-4GlcNAcb-Sp0,0,3.61505
(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,0,18.634675
(3S)Galb1-4Glcb-Sp8,0,8.560349999999996
(3S)Galb1-4(6S)Glcb-Sp0,0,9.579725000000002
(3S)Galb1-4(6S)Glcb-Sp8,0,7.688425
(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,19.221974999999997
(3S)Galb1-3GalNAca-Sp8,0,4.769525
(3S)Galb1-3GlcNAcb-Sp0,0,4.549074999999997
(3S)Galb1-4(Fuca1-3)GlcNAc-Sp8,0,1.3496749999999995
(3S)Galb1-4(6S)GlcNAcb-Sp0,0,6.4595
(3S)Galb1-4(6S)GlcNAcb-Sp8,0,-0.6420250000000021
(3S)Galb1-4GlcNAcb-Sp8,0,15.399724999999998
(3S)Galb-Sp8,0,5.459274999999997
(4S)Galb1-4GlcNAcb-Sp8,0,16.720075
(6P)Mana-Sp8,0,7.854000000000001
(6S)Galb1-4Glcb-Sp0,0,7.354675
(6S)Galb1-4Glcb-Sp8,0,5.077549999999998
Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,0,5.594725000000004
(6S)GlcNAcb-Sp8,0,5.454474999999995
"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0,1.3163750000000016
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,13.707949999999995
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,10.41745
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,-0.8686500000000006
Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,4.41905
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,3.9014250000000015
