glycan,binding,rfu
Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,6.225
GlcAa-Sp8,0,2.470925
GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,0,9.9542
Fuca1-2Galb1-4GlcNAcb-Sp0,0,-1.7230499999999993
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,1,193.496175
6S(3S)Galb1-4GlcNAcb-Sp0,0,18.780825
GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,9.6465
GlcNAcb1-3Fuca-Sp21,0,16.507975000000002
Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,0,6.025150000000003
GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,6.2403749999999985
Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,0,6.18575
Neu5Aca2-3Galb-Sp8,1,144.0697
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,9.738600000000002
GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,8.90735
GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,0,8.995125
Fuca1-4(Galb1-3)GlcNAcb-Sp8,0,2.6636750000000013
Galb1-3Galb-Sp8,0,11.65575
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,1,77.50604999999999
Galb1-4GlcNAcb1-6GalNAca-Sp8,0,-0.2550749999999997
Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,0,1.646775
Gala1-3Galb1-4Glcb-Sp0,0,5.092074999999999
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,0,3.0578499999999997
Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,1.4810250000000007
KDNa2-3Galb1-3GlcNAcb-Sp0,0,5.815499999999999
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,0.5641000000000003
Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,0,6.126800000000001
Neu5Aca2-3Galb1-3(6S)GlcNAc-Sp8,1,92.451825
Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,0,9.437975000000002
GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,3.320549999999999
Fuca1-2Galb1-3GalNAca-Sp14,0,8.379774999999999
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,7.966400000000001
"Neu5,9Ac2a2-6Galb1-4GlcNAcb-Sp8",0,10.67375
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,0,8.2481
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,0,8.2232
Neu5Aca2-3Galb1-3GalNAca-Sp14,1,61.04122499999999
(3S)Galb-Sp8,0,12.750500000000002
Neu5Aca2-6GlcNAcb1-4GlcNAcb1-4GlcNAc-Sp21,0,10.628700000000002
GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,3.8726
Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,9.532274999999997
(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,18.90925
(6S)Galb1-3(6S)GlcNAc-Sp0,0,7.93405
Neu5Aca2-3Galb1-4GlcNAcb1-3GalNAc-Sp14,1,73.88097499999998
Gala1-4Galb1-4GlcNAcb-Sp0,0,8.5868
Galb1-2Galb-Sp8,0,10.62225
Gala1-3Galb1-4Glc-Sp10,0,9.765375
Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,0,5.892100000000001
Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,0,3.3843249999999987
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,1.6305749999999986
Galb1-4GlcNAcb1-6GalNAc-Sp14,0,6.806825000000003
Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,0,9.042350000000004
Fucb1-3GlcNAcb-Sp8,0,7.019800000000001
Galb1-4GlcNAcb-Sp23,0,0.9507
Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,0,8.983075
Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,0,4.538725
GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,1.0495750000000008
(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,3.0894000000000004
Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,0,4.5787999999999975
GalNAcb1-3(Fuca1-2)Galb-Sp8,0,1.3123249999999995
Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,0,15.639275
Galb1-4GlcNAcb1-3GalNAca-Sp8,0,3.755374999999999
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,0,5.7830999999999975
Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,1,283.3499750000001
Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp21,0,-2.4289749999999994
GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,0,4.700075000000001
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,-0.4190500000000004
Galb1-4(6P)GlcNAcb-Sp0,0,1.3575249999999992
(3S)Galb1-4GlcNAcb-Sp0,0,10.239875
Gala1-6Glcb-Sp8,0,2.5275500000000006
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,3.5704999999999982
GlcNAcb1-3Galb1-3GalNAca-Sp8,0,14.14875
Glca1-6Glca1-6Glca1-6Glcb-Sp10,0,12.080750000000002
GlcNAcb1-6Galb1-4GlcNAcb-Sp8,0,9.997224999999998
GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,1,177.81605
Gala1-4Galb1-4Glcb-Sp0,0,6.92775
Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,0,8.141599999999999
Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0,12.454199999999995
GalNAcb-Sp8,0,4.020625
GalNAcb1-3Galb-Sp8,0,6.849625
Galb-Sp8,0,4.167925
GalNAca1-3GalNAcb-Sp8,0,2.4133750000000003
Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,0,4.377375000000002
GalNAca1-3(Fuca1-2)Galb-Sp18,0,8.758049999999999
