glycan,binding,rfu
Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,0,-2.3318000000000003
Neu5Gca2-6GalNAca-Sp0,0,7.496824999999998
Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,0,13.09625
Galb1-4(6S)Glcb-Sp0,0,8.237
Mana1-6(Mana1-3)Mana-Sp9,0,12.624075000000005
Glca1-4Glca1-4Glca1-4Glcb-Sp10,0,6.0292749999999975
(3S)Galb1-4(6S)GlcNAcb-Sp0,0,8.220425
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,0,26.10705
4S(3S)Galb1-4GlcNAcb-Sp0,0,1.3890500000000008
GalNAca-Sp15,0,17.142425000000006
GalNAcb1-4GlcNAcb1-2Mana-Sp0,0,11.561075000000004
Fucb1-3GlcNAcb-Sp8,0,1.7967750000000002
Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,0,3.169274999999999
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,2.4216750000000005
Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,18.805049999999987
Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glc-Sp0,0,5.659274999999997
Galb1-4GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,0,11.294225
Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,0,16.77435
(3S)Galb1-3GalNAca-Sp8,0,9.0447
Glcb-Sp8,0,9.7809
Neu5Acb2-6Galb1-4GlcNAcb-Sp8,0,9.799975000000002
Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,0,8.964675
Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,7.108499999999998
KDNa2-3Galb1-3GalNAca-Sp14,0,18.027350000000006
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,6.366649999999996
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,1,21329.26585
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,22.959575
