glycan,binding,rfu
Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,5.723675000000004
Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,1,36120.99315
(3S)GalNAcb1-4(3S)GlcNAc-Sp8,0,6.658250000000002
Gala1-3(Fuca1-2)Galb1-3GalNAcb-Sp8,0,28.298075000000008
(3S)Galb1-4GlcNAcb-Sp8,0,5.492149999999999
Glca1-6Glca1-6Glca1-6Glcb-Sp10,0,21.7204
Neu5Acb2-6(Galb1-3)GalNAca-Sp8,0,47.02235
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,1,36061.9068
GlcAb1-3GlcNAcb-Sp8,0,19.825199999999995
(6P)Mana-Sp8,0,10.204900000000002
Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,0,23.26175
GlcNAcb1-3Galb1-4GlcNAcb-Sp8,0,6.567450000000003
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,13.52175
Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,8.878175
Galb1-4GlcNAcb1-3Galb1-3GalNAca-Sp14,1,23685.010974999994
GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,0,13.113874999999995
(3S)Galb1-4(Fuca1-3)Glcb-Sp0,0,22.061825
Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,1,33448.925875000015
Glca1-4Glcb-Sp8,0,23.881825
GlcNAcb1-3GalNAca-Sp8,0,18.35695
Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,1,37482.119525
4S(3S)Galb1-4GlcNAcb-Sp0,0,1.7371000000000016
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,6.253675000000001
Fuca1-4(Galb1-3)GlcNAcb-Sp8,0,9.701875
Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,0,30.255275000000005
GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,4.645475000000003
GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,0,82.96392500000002
Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,37362.625175000016
Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,-4.761275
GlcNAcb1-3Man-Sp10,0,15.864375
Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,6.215600000000002
G-ol-Sp8,0,12.232699999999998
Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glc-Sp21,0,42.1075
GalNAcb1-3GlcNAcb-Sp0,0,25.5481
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,1,38601.752475
Mana-Sp8,0,69.8647
Mana1-2Mana1-2Mana1-3Mana-Sp9,0,7.686425
GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,29.50015000000002
Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,0,396.35635000000013
Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,0,25.610175
Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,38421.74455
GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,0,1.7234999999999996
(6S)Galb1-3GlcNAcb-Sp0,1,33629.803025
Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,17.023849999999996
GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,0,5.3941
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,1,42981.7893
