glycan,binding,rfu
Neu5Gca-Sp8,0,16.193525
GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,1,27036.382375000005
Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,0,10.79765
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,0,28.1645
Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,11.0989
GlcNAcb1-6(Galb1-3)GalNAca-Sp8,0,32.11505
Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glc-Sp0,0,18.627300000000005
Fuca1-2Galb1-3GlcNAcb-Sp0,0,19.309375
Galb1-4(6P)GlcNAcb-Sp0,0,23.9487
GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,0,23.615700000000004
Fuca1-2Galb1-4GlcNAcb-Sp8,0,11.57645
GalNAca1-3Galb-Sp8,0,6.184250000000002
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,3.8918
Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,0,5.436924999999999
Glcb-Sp8,0,40.776675
Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,0,5.6468500000000015
GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,0,85.846925
Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,1,23389.829525000005
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,1,24510.331600000005
GalNAcb1-4(6S)GlcNAc-Sp8,0,17.411974999999998
KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,0,49.48185
Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,1,20497.975175
Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,0,25.832750000000004
Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,0,61.639625
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,123.57890000000002
GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,33.249875
GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,0,18.9315
Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,0,22.900125
Galb1-4GlcNAcb1-6GalNAc-Sp14,0,49.21397500000001
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,19891.189100000003
GalNAcb1-3GlcNAcb-Sp0,0,18.081225000000003
Fuca-Sp9,0,30.29095
Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,0,57.22
