glycan,binding,rfu
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana-Sp0,0,84.12217499999997
Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,0,29.190025
(3S)Galb1-3GalNAca-Sp8,1,20978.66355
(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,10.615100000000002
Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,0,76.5384
Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,0,26.00422499999999
Neu5Gca2-3Galb1-4GlcNAcb-Sp0,0,38.384175000000006
Gala1-6Glcb-Sp8,0,75.814925
Neu5Gca2-8Neu5Gca2-6Galb1-4GlcNAc-Sp0,0,15.780475000000004
Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glc-Sp0,1,36783.35505
Glcb1-6Glcb-Sp8,0,91.941875
Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,0,94.21035000000002
Gala1-3Galb1-3GlcNAcb-Sp0,0,38.854425000000006
Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,0,18.999125
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,24.192224999999997
Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,0,75.532725
Gala1-3Galb1-4GlcNAcb-Sp8,0,133.83042500000005
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,0,154.882925
Glca1-4Glcb-Sp8,0,5.900749999999999
