1,Gala-Sp8
2,Glca-Sp8
3,Mana-Sp8
4,GalNAca-Sp8
5,Fuca-Sp8
6,Fuca-Sp9
7,Rha-Sp8
8,Neu5Aca-Sp8
9,Neu5Aca-Sp11
10,Neu5Acb-Sp8
11,Galb-Sp8
12,Glcb-Sp8
13,Manb-Sp8
14,GalNAcb-Sp8
15,GlcNAcb-Sp0
16,GlcNAcb-Sp8
17,GlcN(Gc)b-Sp8
18,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8
19,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8
20,[3OSO3][6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0
21,[3OSO3][6OSO3]Galb1-4GlcNAcb-Sp0
22,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]Glc-Sp0
23,[3OSO3]Galb1-4Glcb-Sp8
24,[3OSO3]Galb1-4[6OSO3]Glcb-Sp0
25,[3OSO3]Galb1-4[6OSO3]Glcb-Sp8
26,[3OSO3]Galb1-3(Fuca1-4)GlcNAcb-Sp8
27,[3OSO3]Galb1-3GalNAca-Sp8
28,[3OSO3]Galb1-3GlcNAcb-Sp8
29,[3OSO3]Galb1-4(Fuca1-3)GlcNAc-Sp0
30,[3OSO3]Galb1-4(Fuca1-3)GlcNAcb-Sp8
31,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0
32,[3OSO3]Galb1-4[6OSO3]GlcNAcb-Sp8
33,[3OSO3]Galb1-4GlcNAcb-Sp0
34,[3OSO3]Galb1-4GlcNAcb-Sp8
35,[3OSO3]Galb-Sp8
36,[4OSO3][6OSO3]Galb1-4GlcNAcb-Sp0
37,[4OSO3]Galb1-4GlcNAcb-Sp8
38,6-H2PO3Mana-Sp8
39,[6OSO3]Galb1-4Glcb-Sp0
40,[6OSO3]Galb1-4Glcb-Sp8
41,[6OSO3]Galb1-4GlcNAcb-Sp8
42,[6OSO3]Galb1-4[6OSO3]Glcb-Sp8
43,Neu5Aca2-3[6OSO3]Galb1-4GlcNAcb-Sp8
44,[6OSO3]GlcNAcb-Sp8
45,Neu5Ac(9Ac)a-Sp8
46,Neu5Ac(9Ac)a2-6Galb1-4GlcNAcb-Sp8
47,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12
48,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13
49,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13
50,Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12
51,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-N(LT)AVL
52,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp8
53,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12
54,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp13
55,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9
56,Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp9
57,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8
58,Fuca1-2Galb1-3GalNAca-Sp8
59,Fuca1-2Galb1-3GalNAca-Sp14
60,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0
61,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp9
62,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8
63,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10
64,Fuca1-2Galb1-3GlcNAcb-Sp0
65,Fuca1-2Galb1-3GlcNAcb-Sp8
66,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0
67,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0
68,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp0
69,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp8
70,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0
71,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0
72,Fuca1-2Galb1-4GlcNAcb-Sp0
73,Fuca1-2Galb1-4GlcNAcb-Sp8
74,Fuca1-2Galb1-4Glcb-Sp0
75,Fuca1-2Galb-Sp8
76,Fuca1-3GlcNAcb-Sp8
77,Fuca1-4GlcNAcb-Sp8
78,Fucb1-3GlcNAcb-Sp8
79,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0
80,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0
81,[3OSO3]Galb1-4(Fuca1-3)Glc-Sp0
82,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0
83,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8
84,GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0
85,GlcNAcb1-3Galb1-3GalNAca-Sp8
86,GalNAca1-3(Fuca1-2)Galb-Sp8
87,GalNAca1-3(Fuca1-2)Galb-Sp18
88,GalNAca1-3GalNAcb-Sp8
89,GalNAca1-3Galb-Sp8
90,GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8
91,GalNAcb1-3GalNAca-Sp8
92,GalNAcb1-3(Fuca1-2)Galb-Sp8
93,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0
94,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0
95,GalNAcb1-4GlcNAcb-Sp0
96,GalNAcb1-4GlcNAcb-Sp8
97,Gala1-2Galb-Sp8
98,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0
99,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0
100,Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0
101,Gala1-3(Fuca1-2)Galb1-4Glcb-Sp0
102,Gala1-3(Fuca1-2)Galb-Sp8
103,Gala1-3(Gala1-4)Galb1-4GlcNAcb-Sp8
104,Gala1-3GalNAca-Sp8
105,Gala1-3GalNAca-Sp16
106,Gala1-3GalNAcb-Sp8
107,Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8
108,Gala1-3Galb1-3GlcNAcb-Sp0
109,Gala1-3Galb1-4GlcNAcb-Sp8
110,Gala1-3Galb1-4Glcb-Sp0
111,Gala1-3Galb-Sp8
112,Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8
113,Gala1-4Galb1-4GlcNAcb-Sp0
114,Gala1-4Galb1-4GlcNAcb-Sp8
115,Gala1-4Galb1-4Glcb-Sp0
116,Gala1-4GlcNAcb-Sp8
117,Gala1-6Glcb-Sp8
118,Galb1-2Galb-Sp8
119,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0
120,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4GlcNAcb-Sp0
121,Galb1-3(Fuca1-4)GlcNAcb-Sp0
122,Galb1-3(Fuca1-4)GlcNAc-Sp8
123,Galb1-3(Fuca1-4)GlcNAcb-Sp8
124,Galb1-4GlcNAcb1-6GalNAca-Sp8
125,Galb1-3(GlcNAcb1-6)GalNAca-Sp8
126,Galb1-3(GlcNAcb1-6)GalNAc-Sp14
127,Galb1-3(Neu5Aca2-6)GalNAca-Sp8
128,Galb1-3(Neu5Aca2-6)GalNAca-Sp14
129,Galb1-3(Neu5Acb2-6)GalNAca-Sp8
130,Galb1-3(Neu5Aca2-6)GlcNAcb1-4Galb1-4Glcb-Sp10
131,Galb1-3GalNAca-Sp8
132,Galb1-3GalNAca-Sp16
