1,Alpha1-acid glycoprotein (AGP)
2,AGP-A (AGP ConA flowthrough)
3,AGP-B (AGP ConA bound)
4,Ceruloplasmin
5,Fibrinogen
6,Transferrin
7,a-D-Gal-Sp8
8,a-D-Glc-Sp8
9,a-D-Man-Sp8
10,a-GalNAc-Sp8
11,a-L-Fuc-Sp8
12,a-L-Fuc-Sp9
13,a-L-Rha-Sp8
14,a-NeuAc-Sp8
15,Neu5Aca-Sp11
16,b-NeuAc-Sp8
17,b-D-Gal-Sp8
18,b-D-Glc-Sp8
19,b-D-Man-Sp8
20,b-GalNAc-Sp8
21,b-GlcNAc-Sp0
22,b-GlcNAc-Sp8
23,b-GlcN(Gc)-Sp8
24,"(Galb1-4GlcNAcb)2-3,6-GalNAca-Sp8"
25,GlcNAcb1-3(GlcNAcb1-4)(GlcNAcb1-6)GlcNAc-Sp8
26,(3OSO3)(6OSO3)Galb1-4(6OSO3)GlcNAcb-Sp0
27,(3OSO3)(6OSO3)Galb1-4GlcNAcb-Sp0
28,(3OSO3)Galb1-4Glcb-Sp8
29,(3OSO3)Galb1-4(6OSO3)Glcb-Sp0
30,(3OSO3)Galb1-4(6OSO3)Glcb-Sp8
31,(3OSO3)Galb1-3(Fuca1-4)GlcNAcb-Sp8
32,(3OSO3)Galb1-3GalNAca-Sp8
33,(3OSO3)Galb1-3GlcNAcb-Sp8
34,(3OSO3)Galb1-4(Fuca1-3)GlcNAcb-Sp8
35,(3OSO3)Galb1-4(6OSO3)GlcNAcb-Sp8
36,(3OSO3)Galb1-4GlcNAcb-Sp0
37,(3OSO3)Galb1-4GlcNAcb-Sp8
38,(3OSO3)Galb-Sp8
39,(4OSO3)(6OSO3)Galb1-4GlcNAcb-Sp0
40,(4OSO3)Galb1-4GlcNAcb-Sp8
41,6-H2PO3Mana-Sp8
42,(6OSO3)Galb1-4Glcb-Sp0
43,(6OSO3)Galb1-4Glcb-Sp8
44,(6OSO3)Galb1-4GlcNAcb-Sp8
45,(6OSO3)Galb1-4(6OSO3)Glcb-Sp8
46,Neu5Aca2-3(6OSO3)Galb1-4GlcNAcb-Sp8
47,(6OSO3)GlcNAcb-Sp8
48,9NAcNeu5Aca-Sp8
49,9NAcNeu5Aca2-6Galb1-4GlcNAcb-Sp8
50,Mana1-3(Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Gly
51,GlcNAcb1-2Mana1-3(GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Gly
52,Galb1-4GlcNAcb1-2Mana1-3(Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Gly
53,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Gly
54,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp8
55,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9
56,Fuca1-2Galb1-3GalNAcb1-3Gala1-4Galb1-4Glca-Sp9
57,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8
58,Fuca1-2Galb1-3GalNAca-Sp8
